ECs	E2P2	PRIAM	KOALA	KAAS	INTERPRO	Blast2Go
3.4.24.64	0,4	0,4	1,0	1,0	0	0
2.3.1.225	1,0	1,0	1,0	0,93333333	0	1,0
2.3.1.224	0,8	0	0,66666667	0	0	1,0
2.4.1.126	1,0	1,0	0	0	0	1,0
2.4.1.123	1,0	1,0	1,0	0,8	0,5	1,0
6.1.1.15	1,0	1,0	1,0	1,0	0,66666667	1,0
2.4.1.121	0,66666667	1,0	0	0,5	0	0,75
2.4.1.120	1,0	1,0	0	1,0	0	0,33333333
6.1.1.14	1,0	1,0	1,0	1,0	0,5	1,0
2.4.1.128	0	1,0	0	0	0	0,66666667
4.2.1.65	0	0,8	0,61538461	0,4	0	0,88888889
2.7.11.24	0,98924731	0,98924731	0,825	0,72972973	0,32142857	0,98947369
2.7.11.25	0,91666667	0,81818182	0,625	0,5	0	0,8
5.1.3.6	1,0	1,0	1,0	1,0	0	0,8
1.1.99.39	1,0	1,0	1,0	1,0	0	1,0
2.7.11.21	1,0	1,0	1,0	1,0	0	0
3.1.3.67	1,0	0,8	1,0	1,0	0	0,8
3.1.3.64	1,0	1,0	1,0	1,0	0	1,0
3.1.3.63	1,0	1,0	1,0	0,66666667	0	1,0
3.1.3.60	1,0	1,0	0	0	0	1,0
2.4.2.14	1,0	1,0	1,0	1,0	0,75	0,90909091
2.4.2.17	1,0	1,0	1,0	1,0	0	1,0
2.4.2.10	1,0	1,0	1,0	0,85714286	0,66666667	0,88888889
2.10.1.1	1,0	1,0	1,0	1,0	0	0
2.1.1.175	1,0	1,0	0	0	0	0
2.4.2.18	1,0	1,0	1,0	1,0	0	1,0
3.1.3.95	1,0	1,0	1,0	1,0	0	0
3.1.2.21	1,0	1,0	0,57142857	0	0	0,5
2.1.3.3	1,0	1,0	1,0	1,0	1,0	1,0
2.1.3.2	1,0	1,0	1,0	1,0	0,88888889	1,0
5.1.99.6	1,0	1,0	1,0	0	0	0
2.1.1.9	0	0,57142857	0	0	0	0,57142857
2.1.1.4	0	0	0	0	0	0,625
3.1.1.26	0	0,66666667	0	0	0	0,25
3.1.1.29	0,54545455	0,6	0,54545455	0,66666667	0,6	0,54545455
2.6.1.52	1,0	1,0	1,0	1,0	0,8	1,0
2.6.1.51	1,0	1,0	1,0	1,0	0	1,0
2.7.1.182	0,85714286	0,94117647	0,85714286	0,22222222	0	0
1.2.1.70	1,0	1,0	1,0	1,0	0,66666667	0,95238095
1.8.4.12	1,0	1,0	1,0	1,0	0,85714286	1,0
1.8.4.11	1,0	1,0	1,0	0,91666667	0,63157895	1,0
2.8.1.6	0,33333333	1,0	1,0	1,0	1,0	1,0
1.1.1.348	0,66666667	1,0	0	0	0	0
2.5.1.19	1,0	1,0	1,0	0,90909091	0,90909091	1,0
2.5.1.18	0,98324022	0,94674556	0,91954023	0,76315789	0	0,95187166
2.3.1.47	1,0	1,0	1,0	1,0	0	0,28571429
2.5.1.10	0,59459459	0,94545454	0,94545454	0,92592592	0	0,80645161
2.5.1.16	0,96	0,8	0,8275862	0,96	0	0,96
2.5.1.15	0,8	1,0	1,0	1,0	0	1,0
3.4.22.2	0,66666667	1,0	0	0	0	0
3.4.22.6	0,15384615	1,0	0	0	0	0
3.2.1.78	1,0	1,0	1,0	0,48275862	0	1,0
3.2.1.73	0,8	0,66666667	0	0	0	1,0
2.7.4.14	0,54545455	1,0	1,0	0,76923077	0,4	0,94117647
1.1.1.39	1,0	1,0	1,0	0,57142857	0,33333334	0,43478261
1.1.1.31	0,4	1,0	0,4	0,4	0,4	1,0
1.1.1.34	1,0	0,97297297	1,0	0,97297297	0,68965517	0,97435897
1.1.1.35	0,75	1,0	1,0	1,0	0,88888889	1,0
1.1.1.37	1,0	0,8	0,92307692	0,75	0,45161291	0,86206897
5.4.2.2	1,0	1,0	1,0	1,0	0	1,0
5.4.2.3	1,0	1,0	1,0	1,0	0,66666667	1,0
3.3.1.1	1,0	0,92307692	0,92307692	0,92307692	0,15384615	1,0
2.7.8.1	1,0	1,0	1,0	1,0	0	1,0
2.3.1.1	1,0	1,0	1,0	0,95238095	0,16666667	0,95652174
5.4.2.8	1,0	1,0	1,0	1,0	0,72727273	1,0
4.2.3.76	0	1,0	0	0	0	0
1.14.19.42	0	0	0,15384615	1,0	0	0
2.3.3.9	1,0	1,0	1,0	0,88888889	0,82352941	1,0
2.3.3.8	1,0	1,0	1,0	0,8	0	1,0
5.4.4.2	1,0	1,0	0,85714286	0,85714286	0,8	1,0
1.14.19.43	0	0	0,5	1,0	0	0
4.2.3.71	0,5	1,0	0	0	0	0
1.14.19.41	0	0	1,0	0,88888889	0	0
1.1.2.4	1,0	1,0	1,0	1,0	0	0,4
1.97.1.12	0,97405189	1,0	0	0	0	0
2.3.3.16	0,95238095	0,95238095	0	0	0	0
2.4.1.159	0,66666667	0,66666667	0	0	0	0,8
2.3.3.13	0,76923077	0,76923077	0,71428571	0,8	0,75	0,90909091
2.3.3.10	1,0	1,0	1,0	1,0	0	1,0
2.7.1.39	1,0	1,0	1,0	1,0	0	1,0
2.7.1.33	1,0	1,0	1,0	0,85714286	0,4	1,0
2.7.1.32	0,5	1,0	1,0	1,0	0	1,0
2.7.1.31	1,0	1,0	1,0	1,0	0	1,0
2.7.1.30	1,0	1,0	1,0	1,0	0	1,0
2.7.1.36	1,0	1,0	1,0	1,0	0	0,5
2.7.1.35	1,0	1,0	1,0	1,0	0	1,0
1.14.11.33	0,66666667	1,0	1,0	1,0	0	1,0
1.14.11.32	1,0	1,0	0	0	0	0,5
1.14.11.31	0,5	1,0	0	0	0	0,5
2.3.1.180	1,0	1,0	1,0	1,0	0	0,85714286
2.3.1.181	0,5	0,5	0,5	0,5	0,5	0,4
2.3.1.188	0,5	1,0	0,5	1,0	0	0
3.4.11.14	1,0	1,0	0	0	0	0
2.4.1.67	1,0	1,0	0,66666667	0	0	0,5
3.4.22.14	0,16	1,0	0	0	0	0
6.4.1.4	0,88888889	1,0	1,0	1,0	0	1,0
2.4.1.63	0	0	0	0	0	1,0
3.4.11.18	0,85714286	1,0	1,0	0,90909091	0	0
2.4.1.83	0,5	1,0	1,0	1,0	0	0
2.4.1.82	1,0	1,0	0,92307692	0,72727273	0	1,0
2.4.1.1	1,0	1,0	1,0	0,875	0,36363636	0,9
2.7.9.1	1,0	1,0	1,0	1,0	0,66666667	1,0
2.3.1.232	0,66666667	1,0	0,14285715	0	0	0
1.8.3.6	1,0	1,0	1,0	1,0	0	1,0
2.3.1.15	1,0	0,96296296	0,93333333	0,76923077	0,13333333	1,0
4.2.1.91	1,0	1,0	1,0	1,0	0	1,0
4.2.1.92	0,88888889	0,94736842	0,83333333	0,18181818	0	1,0
4.2.1.93	1,0	0,85714286	1,0	1,0	0	1,0
5.3.99.6	0,92307692	0,72727273	0,92307692	0,72727273	0,42857143	1,0
4.2.1.96	0	1,0	0	0	0	0
2.3.1.12	0,92307692	0,90909091	0,83333333	0,83333333	0	1,0
5.3.99.8	0,66666667	1,0	0,66666667	0	0	0,44444445
5.3.99.9	0,66666667	1,0	0	0	0	0,8
1.8.3.2	1,0	1,0	1,0	1,0	0,33333333	1,0
2.3.1.9	1,0	1,0	1,0	1,0	0	0
2.5.1.6	1,0	0,98113207	0,99378882	0,96153846	0,88275862	1,0
1.17.1.3	1,0	1,0	1,0	0	0	1,0
2.5.1.3	1,0	1,0	1,0	0,5	0,5	1,0
2.5.1.1	0,45454545	0,98181818	0,93103448	0,92857142	0	0,96296296
1.17.1.8	0,88888889	0	1,0	0,66666667	0,33333333	0,88888889
1.17.1.9	1,0	1,0	1,0	1,0	0,57142857	1,0
2.1.1.169	0,66666667	0,66666667	0	0	0	0
2.1.1.160	0	1,0	0	0	0	0,5882353
1.17.7.2	1,0	1,0	1,0	0,66666667	0	0
1.17.7.1	1,0	1,0	1,0	1,0	1,0	0,66666667
4.2.3.147	0	1,0	0	0	0	0
4.2.3.144	0,66666667	0,66666667	0,5	0,66666667	0	0
4.2.3.143	1,0	1,0	0	0	0	0
2.3.1.4	0,66666667	1,0	1,0	0,5	0	1,0
1.3.1.34	1,0	0	1,0	1,0	0	1,0
1.3.1.33	1,0	1,0	1,0	0,8	0,15384615	1,0
3.1.3.56	0,54545455	0,4	0	0	0	0,8
3.1.3.57	0,88888889	0,8	0,8	1,0	0	1,0
2.7.2.11	1,0	1,0	1,0	0,66666667	0,76923077	0,8
2.6.1.45	1,0	0,5	0,5	0,5	0	1,0
2.6.1.44	0,85714286	0,85714286	0,85714286	0,85714286	0	1,0
2.6.1.42	0,57142857	0,875	0,875	0,875	0,36363637	0,82352941
5.5.1.17	1,0	1,0	0	0	0	0
3.1.27.1	0,97674418	1,0	0,97674418	0,44444445	0,64516129	0,97674418
5.5.1.14	1,0	1,0	0	0	0	1,0
2.7.7.9	0,8	0,88888889	0,875	0,875	0,8	0,75
2.7.7.8	1,0	1,0	1,0	1,0	0,4	1,0
4.1.2.10	1,0	0,93333333	0,93333333	0,4	0	0,84210526
4.1.2.11	1,0	1,0	0	0	0	1,0
4.1.2.13	1,0	0,97560975	0,97560975	0,89473684	0,4	0,97674418
2.7.7.3	1,0	1,0	1,0	1,0	0	1,0
2.7.7.2	1,0	1,0	0	0	0	0,85714286
2.7.7.1	1,0	1,0	1,0	1,0	0	1,0
2.7.7.7	0,76923077	0,95238095	0,89473684	0,86486486	0,44444444	0,81632653
2.7.7.6	0,9749702	0,98058253	0,99877601	0,71383647	0,6874028	0,96235294
2.7.7.5	1,0	0	0	0	0	0
2.7.7.4	1,0	1,0	0,88888889	0,88888889	0,66666667	1,0
2.3.3.17	0	0	0	1,0	0	0
5.2.1.8	0,97959184	0,95714286	0,816	0,80645162	0,48421052	0,97931035
6.5.1.3	0	0	0	0	0	1,0
2.5.1.28	1,0	1,0	0	0	0	0,66666667
2.5.1.29	0,85714286	1,0	0,96774194	0,93333333	0	0,60869565
2.5.1.27	0,57142857	0,57142857	0,4	0,22222222	0	0,36363636
2.5.1.22	0,66666667	0	0	0	0	0,66666667
2.5.1.20	0,4	1,0	0	0	0	0,4
2.5.1.21	0,8	0,8	0,8	0,8	0,4	0,28571429
2.1.1.143	1,0	1,0	1,0	0,8	0	1,0
1.5.3.1	1,0	1,0	1,0	1,0	0	1,0
1.5.5.1	1,0	1,0	1,0	0,66666667	0	1,0
1.5.5.2	1,0	1,0	0	0	0,66666667	1,0
4.2.1.109	0,2	1,0	1,0	0,61538461	0	1,0
2.7.7.41	1,0	1,0	1,0	0,90909091	0	1,0
1.8.4.9	0,85714286	1,0	1,0	0,85714286	0	0,85714286
2.7.7.48	0,95652174	1,0	0,95652174	0,66666667	0,4	0,96
2.7.7.49	0,41666666	0,75	0,57142857	0,57142857	0,33333333	0,5882353
4.2.1.105	1,0	1,0	0	0	0	1,0
4.2.1.104	1,0	1,0	1,0	0,88888889	0,94736842	1,0
1.1.1.29	0,8	1,0	0	0	0	1,0
1.1.1.23	0,85714286	1,0	1,0	1,0	1,0	1,0
1.1.1.22	1,0	1,0	1,0	1,0	0,46153846	0,83333333
1.1.1.21	1,0	1,0	0	0	0	1,0
1.1.1.27	1,0	1,0	1,0	0,8	0	1,0
1.1.1.25	1,0	1,0	1,0	1,0	0	1,0
1.14.17.4	0,95081967	1,0	1,0	0,29411764	0	0,9
3.5.4.9	1,0	1,0	0	0	0	0,66666667
3.5.4.6	1,0	1,0	1,0	1,0	0,66666667	1,0
1.14.15.7	1,0	1,0	1,0	0,33333333	0	0,88888889
2.7.9.5	1,0	1,0	1,0	0,66666667	0	1,0
1.14.19.6	0,28571429	0	0,17391305	0,66666667	0	0,4
1.14.19.2	0,84507042	0,83333333	0,83333333	0,57142857	0,48979592	0,83333333
4.2.3.94	1,0	1,0	0	0	0	1,0
4.2.3.92	1,0	1,0	0	0	0	0
4.2.3.93	0,4	0,88888889	0	0	0	0
2.7.1.216	0	0	0,5	1,0	0	0
3.5.1.19	1,0	1,0	0	0	0	0,85714286
3.2.1.126	0,5	1,0	0	0	0	0,5
3.6.5.5	0,66666667	1,0	0,57142857	0,57142857	0	0
3.5.1.16	1,0	1,0	1,0	1,0	0	1,0
3.5.1.10	1,0	1,0	1,0	1,0	0	1,0
3.6.5.2	0	1,0	0	0	0	0
3.3.2.6	1,0	1,0	1,0	1,0	0	1,0
1.14.99.29	1,0	1,0	1,0	1,0	0,5	1,0
2.4.1.143	1,0	0	1,0	1,0	1,0	1,0
3.6.1.1	0,97297297	0,97297297	0,875	0,90909091	0,75862069	0,89473684
3.6.1.3	0,22222222	0,08000001	0	0	0	0,03287671
3.6.1.5	1,0	1,0	0,90909091	0,70588236	0	0,90909091
3.6.1.9	1,0	1,0	0	0	1,0	0,38709677
3.4.23.40	0,13333333	0,66666667	0,14285715	0	0	0
4.4.1.8	1,0	1,0	1,0	1,0	0	0,5
4.4.1.9	0,85714286	1,0	0,85714286	0,22222222	0,4	0,93333333
4.4.1.1	1,0	0,5	0	0	0	0,33333333
4.4.1.4	1,0	1,0	0	0	0	1,0
4.4.1.5	1,0	1,0	0,9	0,84210526	0,42857143	1,0
2.1.1.159	0,46153846	1,0	0	0	0	0
2.1.1.158	1,0	1,0	0	0	0	0
2.1.1.154	1,0	1,0	0	0	0	1,0
2.1.1.150	1,0	1,0	0	0	0	0,88888889
1.3.1.2	1,0	0	1,0	1,0	0	0
1.3.1.3	0,66666667	1,0	0,8	0,66666667	0	1,0
1.3.1.9	1,0	1,0	1,0	1,0	0	1,0
1.1.1.183	0,66666667	1,0	0	0	0	0,66666667
1.3.1.21	1,0	1,0	1,0	1,0	0	1,0
6.2.1.5	1,0	1,0	1,0	1,0	0	1,0
5.2.1.14	1,0	1,0	1,0	0,66666667	0	0
5.2.1.13	1,0	1,0	1,0	1,0	0	0
6.2.1.1	0,57142857	0,66666667	0,66666667	0,66666667	0	1,0
6.2.1.2	0,5	1,0	0	0	0	1,0
6.2.1.3	0,85714286	1,0	0,9	0,75	0	0,9
3.1.26.11	1,0	0,88888889	1,0	0,88888889	0	0
6.2.1.8	1,0	1,0	1,0	1,0	0	1,0
1.13.99.1	1,0	1,0	1,0	1,0	0,75	1,0
3.1.3.48	0,88888889	0,97142857	0,59259259	0,69230769	0,28571429	0,75
3.1.3.46	0,66666667	1,0	1,0	1,0	0	1,0
3.1.1.49	0,12500001	0,33333333	0	0	0	1,0
4.6.1.2	0	0	0	0	0	0,33333333
1.1.1.295	1,0	1,0	0	0	0	1,0
1.1.1.294	1,0	1,0	1,0	0,66666667	0	1,0
3.2.1.4	1,0	0,98113207	0,41176471	0,25806452	0	0,97297297
3.2.1.1	1,0	0,90476191	0,85106383	0,31250001	0,17391305	1,0
3.2.1.2	0,97435897	0,94736842	0,46153846	0,27272728	0,5	0,95
1.20.4.1	0,8	0,66666667	0,85714286	0,4	0	1,0
4.99.1.1	1,0	1,0	1,0	1,0	0,83333333	0,93333333
1.1.1.366	1,0	1,0	0	0	0	1,0
1.1.1.365	1,0	1,0	1,0	0	0	1,0
4.99.1.6	0,11764706	0,66666667	0	0,5	0	0,5
1.1.1.169	0	1,0	0	0	0	1,0
2.5.1.32	0,94117647	1,0	1,0	1,0	0	0,94117647
2.5.1.36	1,0	1,0	0	0	0	1,0
2.5.1.39	1,0	1,0	0,5	0,5	0	0,5
3.2.1.55	0,6	0,85714286	0,44444445	0,44444445	0,28571429	0,93333333
3.2.1.51	0,44444445	0,66666667	0,85714286	1,0	0	1,0
3.2.1.50	1,0	0	1,0	1,0	0	1,0
3.2.1.52	1,0	1,0	0,85714286	0,85714286	0	0,6
3.2.1.58	1,0	0	0	0	0	0,12500001
3.4.22.16	0,66666667	0,66666667	0,66666667	0,66666667	0	0
2.7.7.52	0	0	0	0	0	1,0
4.2.1.119	1,0	1,0	1,0	1,0	0	0
2.6.1.99	1,0	1,0	1,0	1,0	0	0
2.6.1.96	1,0	1,0	1,0	0,16666667	0	0,95238095
4.2.1.113	1,0	1,0	1,0	1,0	0	0
1.1.1.14	1,0	0,66666667	0,66666667	0,66666667	0	1,0
4.2.3.4	1,0	1,0	1,0	1,0	0	1,0
4.2.3.5	1,0	1,0	1,0	1,0	1,0	1,0
4.2.3.1	1,0	1,0	1,0	1,0	0	0,8
4.2.3.8	0,4	0	0	0	0	1,0
1.14.13.152	0,4	1,0	0	0	0	1,0
1.14.13.150	1,0	1,0	0	0	0	1,0
1.14.13.158	1,0	1,0	0	0	0	0
2.4.1.115	0,86486486	0,82758621	0	0	0	0,88888889
2.3.1.64	0,66666667	1,0	0	0,5	0	0,75
2.1.1.88	1,0	1,0	0	0	0	1,0
2.1.1.89	0	1,0	0	0	0	1,0
2.7.1.11	1,0	0,93333333	0,93333333	0,93333333	0,42857143	0,66666667
2.7.1.12	0	0	1,0	1,0	0	1,0
2.7.1.19	1,0	0,8	0,8	0,8	0,33333333	1,0
3.1.26.4	0,57142857	0,66666667	0,66666667	0,66666667	0,66666667	0,5
3.1.26.5	1,0	1,0	1,0	1,0	0	0,88888889
1.3.1.102	1,0	0	0	0	0	0
1.3.1.105	1,0	0,88888889	0,88888889	0	0	1,0
1.3.1.107	0	1,0	0	0	0	0
1.17.1.4	1,0	1,0	1,0	1,0	0	0,375
3.2.1.154	0,8	1,0	0	0	0	0,4
3.2.1.151	0,18181818	0	0	0	0	0,28571429
4.2.3.18	0,55555555	0,71428572	0	0	0	0,52631579
3.2.1.153	1,0	1,0	0	0	0	1,0
3.2.1.152	1,0	1,0	1,0	0,66666667	0,66666667	1,0
4.2.3.19	0,54545455	1,0	0,27272728	0,5	0	0,57142857
5.1.1.7	1,0	1,0	1,0	1,0	0	1,0
1.14.99.37	1,0	1,0	0	0	0	0,33333333
3.4.24.15	0	1,0	1,0	1,0	0	0
2.7.9.4	1,0	1,0	1,0	0,66666667	0	1,0
1.8.1.4	0,66666667	0,76923077	0,71428571	0,71428571	0,28571429	0,85714286
1.8.1.7	0,85714286	1,0	1,0	1,0	0,2	0,94736842
1.8.1.9	0,22641509	1,0	1,0	0,90909091	0,28571429	0,13636363
1.8.1.8	0,33333333	1,0	1,0	0,90909091	0	0,15384615
3.6.1.29	1,0	1,0	1,0	1,0	0	1,0
4.2.3.88	1,0	0,66666667	0	0	0	0
2.4.1.136	1,0	0	0	0	0	0,5
1.8.3.1	1,0	0	1,0	1,0	0	1,0
4.2.3.81	0,57142857	0,90909091	0	0	0	0
4.2.3.83	0	0,85714286	0	0	0	0
4.2.3.82	0,85714286	0,85714286	0	0	0	0
4.2.3.85	1,0	1,0	0	0	0	0
4.2.3.84	1,0	1,0	0	0	0	0
4.2.3.87	0	0,88888889	0	0	0	0
4.2.3.86	0	1,0	0	0	0	1,0
2.1.1.140	1,0	0,66666667	0	0	0	0,66666667
2.1.1.141	1,0	1,0	1,0	0,66666667	0	1,0
6.5.1.1	1,0	1,0	1,0	0,66666667	0,66666667	0,42105264
1.14.14.51	0,5	1,0	0	0	0	0,44444445
2.1.1.146	1,0	1,0	0	0	0	1,0
4.2.3.125	1,0	1,0	0	0	0	0
5.3.1.8	1,0	1,0	1,0	1,0	0	1,0
5.3.1.9	1,0	1,0	1,0	0,97560975	0,72727273	1,0
4.2.3.121	0,75	1,0	0	0	0	0
4.2.3.120	0,4	1,0	0	0	0	0
4.2.3.123	0,25	1,0	0	0	0	0
5.3.1.1	1,0	0,89655172	0,89655172	0,85714286	0,88	1,0
5.3.1.6	0,88888889	1,0	1,0	1,0	0,85714286	1,0
4.2.3.128	1,0	1,0	0	0	0	0
5.3.1.5	1,0	1,0	1,0	1,0	0,66666667	1,0
1.1.1.194	0	0	0	0	0	1,0
1.1.1.195	0,85	0,83333334	0,80808081	0,38596491	0	0,92134832
1.1.1.193	1,0	1,0	0,66666667	0,66666667	0	1,0
3.1.1.78	0,28571429	1,0	0	0	0	1,0
2.3.1.16	1,0	1,0	1,0	1,0	0	1,0
2.7.1.44	1,0	1,0	1,0	1,0	0	0,5
2.7.11.17	0,77777778	1,0	0	0,09523809	0	0,16091954
1.7.3.3	1,0	1,0	1,0	0,90909091	0,28571429	1,0
3.1.3.2	0,83333333	0,96	0,31250001	0,31250001	0,13333333	0,70422535
1.1.1.288	0,4	1,0	0,66666667	1,0	0	0,66666667
1.1.1.284	0,88888889	1,0	0,66666667	0,37037037	0,88888889	1,0
1.1.1.285	1,0	0	0,54545455	0,85714286	0	0,85714286
3.1.3.3	0,66666667	0,66666667	0,66666667	0,5	0,66666667	0,66666667
3.4.19.13	1,0	1,0	0,85714286	1,0	0,66666667	0,85714286
3.4.19.12	0,94736842	1,0	0,86956522	0,85294118	0,43478261	0,98630137
2.4.2.19	1,0	1,0	1,0	1,0	1,0	0,66666667
3.1.2.14	0,6	1,0	0,54545455	0,66666667	0	0,18181818
3.1.2.12	1,0	1,0	1,0	1,0	1,0	1,0
1.4.7.1	1,0	0,90909091	1,0	0,90909091	0	0,90909091
1.4.1.3	0,91666667	1,0	1,0	0,375	0	1,0
1.7.1.1	1,0	0,93023256	0,91304348	0,16666667	0	0,95652174
3.1.4.11	1,0	0,875	1,0	0,875	0,61538461	0,85714286
3.5.2.17	1,0	1,0	1,0	0,66666667	0,66666667	1,0
1.21.3.3	1,0	1,0	0	0	0	1,0
1.1.1.170	1,0	1,0	1,0	1,0	0	1,0
2.5.1.45	1,0	1,0	0	0	0	0,85714286
2.5.1.46	1,0	0,82352941	0,82352941	0,82352941	0	0,82352941
2.5.1.47	0,97959184	0,93877551	0,92	0,89795919	0,54545455	0,93877551
4.1.1.35	0,8	1,0	1,0	1,0	0	0,92307692
2.5.1.43	0,97435897	0,97435897	0,97435897	0,34782609	0,53846154	0,97435897
2.5.1.48	1,0	1,0	1,0	1,0	0	0,4
1.5.99.12	1,0	1,0	0,97560975	0,5	0,26086957	1,0
2.6.1.80	1,0	1,0	0	0	0	1,0
2.7.7.64	0,66666667	1,0	1,0	1,0	0	0,57142857
2.6.1.85	1,0	1,0	1,0	1,0	0	0,75
2.7.7.60	1,0	1,0	1,0	1,0	0,66666667	0,5
4.2.1.128	0,66666667	1,0	0	1,0	0	0
2.6.1.88	0,44444444	0,8	0	0,5	0	0
4.2.1.125	1,0	1,0	0	0	0	0
4.2.1.124	1,0	1,0	0	1,0	0	0,66666667
4.2.1.121	1,0	1,0	0	0	0	1,0
2.7.7.69	0,66666667	1,0	1,0	1,0	0	1,0
1.6.2.4	1,0	1,0	1,0	1,0	0,4	0,88888889
1.6.2.6	1,0	1,0	0	0	0	0,8
1.6.2.2	0,8	1,0	1,0	0,28571429	0	1,0
1.14.13.143	1,0	0,66666667	0	0	0	0,66666667
1.14.13.144	0,5	1,0	0	0	0	0,66666667
1.14.13.145	0,66666667	1,0	0	0	0	0,8
1.14.13.146	1,0	1,0	0	0	0	0,66666667
1.14.13.147	1,0	1,0	0	0	0	1,0
2.1.1.95	1,0	1,0	0,8	1,0	0	1,0
2.1.1.94	1,0	1,0	1,0	0	0	0,66666667
2.1.1.99	1,0	0	0	0	0	1,0
2.7.1.64	0,8	1,0	1,0	0,5	0,5	1,0
2.7.1.67	1,0	1,0	0,5	0,5	0	1,0
2.7.1.68	1,0	1,0	1,0	0,95652174	0	1,0
1.14.13.193	0,66666667	0,66666667	0	0	0	0,66666667
3.2.1.84	1,0	1,0	1,0	1,0	0	0,66666667
1.17.7.4	1,0	1,0	1,0	1,0	0,66666667	1,0
3.2.1.80	0,66666667	0	0	0	0	1,0
2.1.1.319	0	0	0,57142857	0,5	0	0
2.1.1.314	0	0	1,0	1,0	0	0
1.10.2.2	0,57142857	0,94736842	0,94736842	0,94736842	0,58823529	0,55555555
2.3.1.151	0,66666667	1,0	0	0	0	0,66666667
2.3.1.150	1,0	1,0	0	0	0	1,0
2.3.1.153	1,0	1,0	0	0	0	1,0
2.3.1.156	1,0	1,0	0	0	0	0,4
2.3.1.159	1,0	1,0	0	0	0	1,0
2.3.1.158	0,8	1,0	1,0	1,0	0	1,0
4.1.99.22	0	0	0	1,0	0	1,0
3.4.22.68	0,22222222	0,22222222	0,22222222	0,22222222	0	0
3.4.22.67	0,8	1,0	0	0	0	0
3.4.11.21	1,0	1,0	1,0	1,0	0	0
3.2.1.147	1,0	0,77777778	0	0,70588236	0	0,95652174
3.2.1.142	1,0	1,0	0	0	0	1,0
3.2.1.143	1,0	0,66666667	1,0	1,0	0	1,0
6.3.1.2	0,91089109	0,97777778	0,97777778	0,94252874	0,61538461	1,0
2.1.1.225	1,0	1,0	1,0	1,0	0	0
2.1.1.229	0	1,0	0	0	0	0
2.1.1.228	1,0	1,0	1,0	0,75	0	1,0
6.3.3.3	1,0	1,0	1,0	0,66666667	0,66666667	1,0
6.3.3.2	1,0	1,0	0,66666667	0,66666667	0	0,66666667
6.3.3.1	1,0	1,0	1,0	1,0	0,66666667	1,0
6.3.5.1	1,0	1,0	1,0	1,0	0,8	1,0
6.3.5.3	1,0	1,0	1,0	1,0	0	1,0
6.3.5.5	1,0	1,0	1,0	1,0	0	1,0
6.3.5.4	1,0	1,0	1,0	1,0	0,52631579	1,0
6.3.5.7	0,70588236	1,0	0,48	0,66666667	0,90909091	0,5
5.5.1.4	1,0	1,0	1,0	0,96774194	0,60869565	1,0
5.5.1.6	0,97087379	1,0	1,0	0,07692308	0	1,0
5.5.1.8	1,0	1,0	0	0	0	0,33333333
5.5.1.9	1,0	1,0	1,0	1,0	0	1,0
2.4.1.207	1,0	0,98795181	0,98795181	0,89473684	0,35294117	1,0
5.4.2.12	1,0	1,0	0,875	0,85714286	0	0
3.6.1.62	1,0	1,0	1,0	1,0	0	0
3.6.1.67	0	1,0	0	0	0	0
1.14.14.40	1,0	1,0	0,22222222	1,0	0	0
1.14.14.43	0	0	0	1,0	0	0
1.14.14.42	0	0	0,66666667	1,0	0	0
1.14.14.45	0	0	1,0	1,0	0	0
1.14.14.49	0	0	0,66666667	1,0	0	0
1.14.14.48	0	0	1,0	1,0	0	0
1.14.13.88	1,0	1,0	0	0	0	1,0
1.14.13.89	0,4	1,0	0	0	0	0,66666667
1.14.13.81	1,0	1,0	1,0	1,0	0,85714286	1,0
1.14.13.87	1,0	1,0	0	0	0	1,0
4.2.3.136	1,0	1,0	0	0	0	0
4.2.3.137	1,0	1,0	0	0	0	0
4.2.3.132	0,70588236	0,8	0	0	0	0
4.2.3.133	0,66666667	1,0	0	0	0	0,66666667
2.4.99.12	1,0	1,0	1,0	1,0	0	0
4.2.3.131	1,0	1,0	0	0	0	1,0
2.4.99.18	1,0	1,0	0,27586207	0,21428571	0,14814815	0,90196078
4.2.3.138	1,0	1,0	0	0	0	0
4.2.3.139	1,0	1,0	0	0	0	0,66666667
4.2.3.140	1,0	1,0	0	0	0	0
1.3.1.45	0,54545455	1,0	0	0	0	0,46153846
1.3.1.42	0,48275862	0,875	0,48275862	0,46153846	0	0,66666667
2.4.1.182	1,0	1,0	1,0	1,0	1,0	1,0
2.4.1.184	0	0	1,0	0,66666667	0	0,66666667
2.7.13.3	0,87179487	0,66	0,32653061	0,22222222	0	0,64516129
1.13.11.84	0,4	1,0	0	0	0	0
2.6.1.83	0,66666667	0,66666667	0,66666667	0,8	0	1,0
4.1.2.25	1,0	1,0	1,0	1,0	0	1,0
4.3.3.7	1,0	0	1,0	1,0	0,66666667	1,0
4.3.3.6	0,94736842	0,94736842	0,9	0,88888889	0	0,875
4.3.3.2	0,47619048	1,0	0	0,57142857	0	0,47619048
3.7.1.1	1,0	1,0	0	0	0	1,0
4.3.1.17	0,8	1,0	0	0	0	1,0
1.1.1.146	0	1,0	0,4	1,0	0	1,0
4.3.1.19	1,0	0,85714286	1,0	0,66666667	0	0,88888889
4.3.1.18	0,8	1,0	0	0	0	1,0
3.5.1.108	1,0	0	1,0	1,0	0	1,0
2.5.1.55	1,0	1,0	1,0	1,0	1,0	0,85714286
