EC           	PROG        	TP    	FP    	FN    	SENS        	PREC        	F1SCORE     	N     	ZSCORE         
1.1.1.44     	KAAS         	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.70564229      
1.1.1.44     	INTERPRO     	4      	1      	3      	0.57142857   	0.8          	0.66666667   	6      	-1.52270176     
1.1.1.44     	Blast2Go     	7      	6      	0      	1.0          	0.53846154   	0.7          	6      	-1.29986738     
1.1.1.41     	E2P2         	5      	2      	0      	1.0          	0.71428571   	0.83333333   	5      	-0.73490435     
1.1.1.41     	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	5      	1.79132931      
1.1.1.41     	KOALA        	5      	2      	0      	1.0          	0.71428571   	0.83333333   	5      	-0.73490435     
1.1.1.41     	KAAS         	5      	2      	0      	1.0          	0.71428571   	0.83333333   	5      	-0.73490435     
1.1.1.41     	Blast2Go     	5      	1      	0      	1.0          	0.83333333   	0.90909091   	5      	0.41338372      
1.1.1.40     	E2P2         	13     	1      	0      	1.0          	0.92857143   	0.96296296   	5      	0.6250109       
1.1.1.40     	PRIAM        	13     	0      	1      	0.92857143   	1.0          	0.96296296   	5      	0.6250109       
1.1.1.40     	KOALA        	13     	0      	1      	0.92857143   	1.0          	0.96296296   	5      	0.6250109       
1.1.1.40     	KAAS         	12     	0      	2      	0.85714286   	1.0          	0.92307692   	5      	0.07988482      
1.1.1.40     	Blast2Go     	12     	6      	1      	0.92307692   	0.66666667   	0.77419355   	5      	-1.95491753     
1.1.1.42     	E2P2         	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.1.1.42     	PRIAM        	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.1.1.42     	KOALA        	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.1.1.42     	KAAS         	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.1.1.42     	INTERPRO     	2      	0      	5      	0.28571429   	1.0          	0.44444445   	6      	-2.23606798     
1.1.1.42     	Blast2Go     	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.4.1.259    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.259    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.259    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.259    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.259    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.3.1.110    	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.3.1.110    	E2P2         	2      	2      	0      	1.0          	0.5          	0.66666667   	3      	-1.41421356     
2.3.1.110    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
5.4.99.52    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
5.4.99.52    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.4.99.13    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.4.99.13    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.4.99.13    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.4.99.13    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
1.14.13.109  	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	0.05439283      
1.14.13.109  	E2P2         	1      	5      	0      	1.0          	0.16666667   	0.28571429   	3      	-1.25103508     
1.14.13.109  	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	1.19664224      
3.4.21.25    	E2P2         	1      	22     	0      	1.0          	0.04347826   	0.08333333   	2      	-1.0            
3.4.21.25    	PRIAM        	1      	1      	0      	1.0          	0.5          	0.66666667   	2      	1.0             
1.14.13.104  	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.13.104  	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-1.41421356     
1.14.13.104  	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.19.47   	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	1      	0.0             
1.14.13.102  	Blast2Go     	3      	1      	0      	1.0          	0.75         	0.85714286   	3      	-0.33968309     
1.14.13.102  	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	3      	1.35873243      
1.14.13.102  	PRIAM        	2      	0      	1      	0.66666667   	1.0          	0.8          	3      	-1.01904935     
2.4.1.12     	E2P2         	25     	17     	0      	1.0          	0.5952381    	0.74626866   	5      	-0.09156299     
2.4.1.12     	PRIAM        	24     	0      	1      	0.96         	1.0          	0.97959184   	5      	1.08727993      
2.4.1.12     	KOALA        	25     	0      	0      	1.0          	1.0          	1.0          	5      	1.1903902       
2.4.1.12     	KAAS         	10     	2      	15     	0.4          	0.83333333   	0.54054054   	5      	-1.13098452     
2.4.1.12     	Blast2Go     	25     	40     	0      	1.0          	0.38461538   	0.55555555   	5      	-1.05512263     
2.4.1.13     	E2P2         	32     	0      	0      	1.0          	1.0          	1.0          	6      	0.85122408      
2.4.1.13     	PRIAM        	31     	0      	1      	0.96875      	1.0          	0.98412698   	6      	0.80459336      
2.4.1.13     	KOALA        	32     	0      	0      	1.0          	1.0          	1.0          	6      	0.85122408      
2.4.1.13     	KAAS         	6      	0      	26     	0.1875       	1.0          	0.31578947   	6      	-1.15880497     
2.4.1.13     	INTERPRO     	3      	0      	29     	0.09375      	1.0          	0.17142857   	6      	-1.582899       
2.4.1.13     	Blast2Go     	32     	17     	0      	1.0          	0.65306122   	0.79012345   	6      	0.23466245      
2.4.1.14     	E2P2         	18     	0      	0      	1.0          	1.0          	1.0          	6      	0.66372331      
2.4.1.14     	PRIAM        	18     	0      	0      	1.0          	1.0          	1.0          	6      	0.66372331      
2.4.1.14     	KOALA        	18     	0      	0      	1.0          	1.0          	1.0          	6      	0.66372331      
2.4.1.14     	KAAS         	8      	0      	10     	0.44444444   	1.0          	0.61538461   	6      	-0.73009566     
2.4.1.14     	INTERPRO     	3      	0      	15     	0.16666667   	1.0          	0.28571429   	6      	-1.92479759     
2.4.1.14     	Blast2Go     	18     	0      	0      	1.0          	1.0          	1.0          	6      	0.66372331      
2.4.1.15     	E2P2         	11     	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.15     	PRIAM        	11     	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.15     	KOALA        	11     	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.15     	KAAS         	11     	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.15     	Blast2Go     	11     	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.17     	Blast2Go     	1      	29     	0      	1.0          	0.03333333   	0.06451612   	3      	-0.92391953     
2.4.1.17     	E2P2         	1      	6      	0      	1.0          	0.14285714   	0.25         	3      	-0.4652832      
2.4.1.17     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	1.38920274      
2.4.1.18     	E2P2         	8      	0      	0      	1.0          	1.0          	1.0          	6      	0.50507628      
2.4.1.18     	PRIAM        	8      	0      	0      	1.0          	1.0          	1.0          	6      	0.50507628      
2.4.1.18     	KOALA        	8      	0      	0      	1.0          	1.0          	1.0          	6      	0.50507628      
2.4.1.18     	KAAS         	7      	0      	1      	0.875        	1.0          	0.93333333   	6      	0.2020305       
2.4.1.18     	INTERPRO     	2      	0      	6      	0.25         	1.0          	0.4          	6      	-2.2223356      
2.4.1.18     	Blast2Go     	8      	0      	0      	1.0          	1.0          	1.0          	6      	0.50507628      
2.1.1.267    	Blast2Go     	1      	14     	1      	0.5          	0.06666667   	0.11764706   	3      	-1.31154185     
2.1.1.267    	E2P2         	2      	2      	0      	1.0          	0.5          	0.66666667   	3      	0.1976296       
2.1.1.267    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	1.11391225      
2.4.1.324    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	1.33630621      
2.4.1.324    	E2P2         	2      	4      	0      	1.0          	0.33333333   	0.5          	3      	-0.26726124     
2.4.1.324    	KOALA        	2      	12     	0      	1.0          	0.14285714   	0.25         	3      	-1.06904497     
2.4.1.323    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.4.1.323    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.4.1.323    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.4.1.323    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.5.99.10    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.5.99.10    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.5.99.10    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.5.99.10    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.3.1.61     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
2.3.1.61     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
2.3.1.61     	KOALA        	2      	0      	1      	0.66666667   	1.0          	0.8          	5      	-1.22474487     
2.3.1.61     	KAAS         	2      	0      	1      	0.66666667   	1.0          	0.8          	5      	-1.22474487     
2.3.1.61     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
5.1.2.3      	KAAS         	1      	0      	4      	0.2          	1.0          	0.33333333   	4      	-1.73205081     
5.1.2.3      	Blast2Go     	5      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
5.1.2.3      	E2P2         	5      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
5.1.2.3      	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
2.4.2.9      	E2P2         	7      	0      	0      	1.0          	1.0          	1.0          	6      	1.0             
2.4.2.9      	PRIAM        	7      	0      	0      	1.0          	1.0          	1.0          	6      	1.0             
2.4.2.9      	KOALA        	2      	0      	5      	0.28571429   	1.0          	0.44444445   	6      	-1.0            
2.4.2.9      	KAAS         	2      	0      	5      	0.28571429   	1.0          	0.44444445   	6      	-1.0            
2.4.2.9      	INTERPRO     	2      	0      	5      	0.28571429   	1.0          	0.44444445   	6      	-1.0            
2.4.2.9      	Blast2Go     	7      	0      	0      	1.0          	1.0          	1.0          	6      	1.0             
3.6.1.25     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.6.1.25     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.6.1.25     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.6.1.25     	INTERPRO     	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.6.1.21     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.6.1.21     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.6.1.21     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.6.1.21     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.6.1.21     	Blast2Go     	1      	4      	0      	1.0          	0.2          	0.33333333   	5      	-2.0            
3.6.1.22     	E2P2         	7      	7      	0      	1.0          	0.5          	0.66666667   	5      	0.36643843      
3.6.1.22     	PRIAM        	7      	2      	0      	1.0          	0.77777778   	0.875        	5      	1.14279101      
3.6.1.22     	KOALA        	1      	0      	6      	0.14285714   	1.0          	0.25         	5      	-1.18626676     
3.6.1.22     	KAAS         	1      	0      	6      	0.14285714   	1.0          	0.25         	5      	-1.18626676     
3.6.1.22     	Blast2Go     	6      	2      	1      	0.85714286   	0.75         	0.8          	5      	0.86330408      
3.6.1.23     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.6.1.23     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.6.1.23     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.6.1.23     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.6.1.23     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.2.3.16     	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	4      	1.41397685      
4.2.3.16     	Blast2Go     	4      	3      	0      	1.0          	0.57142857   	0.72727273   	4      	0.44201242      
4.2.3.16     	E2P2         	1      	2      	3      	0.25         	0.33333333   	0.28571428   	4      	-1.13164434     
4.2.3.16     	KOALA        	1      	0      	3      	0.25         	1.0          	0.4          	4      	-0.72434493     
4.2.3.17     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.3.17     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.3.17     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.3.15     	E2P2         	5      	0      	4      	0.55555556   	1.0          	0.71428572   	5      	0.76008986      
4.2.3.15     	PRIAM        	7      	2      	2      	0.77777778   	0.77777778   	0.77777778   	5      	1.04428387      
4.2.3.15     	KOALA        	1      	0      	8      	0.11111111   	1.0          	0.2          	5      	-1.54188178     
4.2.3.15     	KAAS         	2      	0      	7      	0.22222222   	1.0          	0.36363636   	5      	-0.80943628     
4.2.3.15     	Blast2Go     	9      	9      	0      	1.0          	0.5          	0.66666667   	5      	0.54694433      
4.2.3.13     	Blast2Go     	8      	1      	0      	1.0          	0.88888889   	0.94117647   	3      	-0.70710678     
4.2.3.13     	E2P2         	8      	1      	0      	1.0          	0.88888889   	0.94117647   	3      	-0.70710678     
4.2.3.13     	PRIAM        	8      	0      	0      	1.0          	1.0          	1.0          	3      	1.41421356      
4.2.3.10     	Blast2Go     	1      	3      	0      	1.0          	0.25         	0.4          	3      	-1.41421356     
4.2.3.10     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
4.2.3.10     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.7.11.2     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.11.2     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.11.2     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.11.2     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.11.2     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.11.1     	PRIAM        	634    	200    	64     	0.90830946   	0.76019185   	0.82767624   	4      	0.88888042      
2.7.11.1     	KAAS         	157    	8      	530    	0.22852984   	0.95151515   	0.3685446    	4      	-1.16061705     
2.7.11.1     	E2P2         	667    	174    	20     	0.97088792   	0.79310345   	0.87303665   	4      	1.09136276      
2.7.11.1     	KOALA        	202    	19     	485    	0.29403202   	0.91402715   	0.44493392   	4      	-0.81962613     
3.2.1.182    	Blast2Go     	7      	1      	0      	1.0          	0.875        	0.93333333   	3      	-1.41421356     
3.2.1.182    	E2P2         	7      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
3.2.1.182    	PRIAM        	7      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.13.47   	Blast2Go     	4      	3      	0      	1.0          	0.57142857   	0.72727273   	3      	-1.41421356     
1.14.13.47   	E2P2         	4      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.13.47   	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
3.2.1.186    	E2P2         	2      	1      	0      	1.0          	0.66666667   	0.8          	2      	-1.0            
3.2.1.186    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
3.2.1.188    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
3.2.1.188    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.7.8.41     	KAAS         	1      	1      	1      	0.5          	0.5          	0.5          	3      	-0.70710678     
2.7.8.41     	KOALA        	1      	1      	1      	0.5          	0.5          	0.5          	3      	-0.70710678     
2.7.8.41     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	1.41421356      
1.6.99.3     	E2P2         	24     	281    	0      	1.0          	0.07868852   	0.14589665   	5      	-1.04261381     
1.6.99.3     	PRIAM        	19     	0      	2      	0.9047619    	1.0          	0.95         	5      	1.08811734      
1.6.99.3     	KOALA        	19     	0      	7      	0.73076923   	1.0          	0.84444444   	5      	0.80841384      
1.6.99.3     	KAAS         	16     	2      	10     	0.61538462   	0.88888889   	0.72727273   	5      	0.49792961      
1.6.99.3     	Blast2Go     	20     	1330   	0      	1.0          	0.01481481   	0.02919707   	5      	-1.35184698     
1.3.1.83     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.3.1.83     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.3.1.83     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.3.1.83     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.3.1.83     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.3.1.82     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.3.1.82     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.3.1.82     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.3.1.81     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.3.1.81     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.3.1.81     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.249    	KOALA        	1      	1      	0      	1.0          	0.5          	0.66666667   	2      	-1.0            
2.3.1.249    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
2.3.1.248    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	1      	0.0             
3.5.4.26     	E2P2         	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	0.30618621      
3.5.4.26     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	1.83711731      
3.5.4.26     	KOALA        	2      	2      	0      	1.0          	0.5          	0.66666667   	5      	-0.71443451     
3.5.4.26     	KAAS         	2      	2      	0      	1.0          	0.5          	0.66666667   	5      	-0.71443451     
3.5.4.26     	Blast2Go     	2      	2      	0      	1.0          	0.5          	0.66666667   	5      	-0.71443451     
3.5.4.25     	E2P2         	5      	0      	0      	1.0          	1.0          	1.0          	6      	1.38325189      
3.5.4.25     	PRIAM        	5      	1      	0      	1.0          	0.83333333   	0.90909091   	6      	0.15369466      
3.5.4.25     	KOALA        	5      	1      	0      	1.0          	0.83333333   	0.90909091   	6      	0.15369466      
3.5.4.25     	KAAS         	5      	1      	0      	1.0          	0.83333333   	0.90909091   	6      	0.15369466      
3.5.4.25     	INTERPRO     	3      	0      	2      	0.6          	1.0          	0.75         	6      	-1.99803053     
3.5.4.25     	Blast2Go     	5      	1      	0      	1.0          	0.83333333   	0.90909091   	6      	0.15369466      
3.5.1.98     	E2P2         	16     	12     	0      	1.0          	0.57142857   	0.72727273   	6      	-0.26670236     
3.5.1.98     	PRIAM        	16     	0      	0      	1.0          	1.0          	1.0          	6      	0.92373881      
3.5.1.98     	KOALA        	14     	0      	2      	0.875        	1.0          	0.93333333   	6      	0.63274206      
3.5.1.98     	KAAS         	14     	0      	2      	0.875        	1.0          	0.93333333   	6      	0.63274206      
3.5.1.98     	INTERPRO     	3      	0      	13     	0.1875       	1.0          	0.31578947   	6      	-2.06280664     
3.5.1.98     	Blast2Go     	16     	7      	0      	1.0          	0.69565217   	0.82051282   	6      	0.14028606      
3.5.1.99     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.5.1.99     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.5.1.99     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.4.24.84    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.4.24.84    	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.4.24.84    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.4.24.84    	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.7.1.100    	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.62609903      
2.7.1.100    	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.62609903      
2.7.1.100    	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.62609903      
2.7.1.100    	KAAS         	2      	0      	1      	0.66666667   	1.0          	0.8          	6      	-0.4472136      
2.7.1.100    	INTERPRO     	1      	0      	2      	0.33333333   	1.0          	0.5          	6      	-2.05718254     
2.7.1.100    	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.62609903      
2.7.1.107    	E2P2         	7      	1      	0      	1.0          	0.875        	0.93333333   	6      	-0.10132595     
2.7.1.107    	PRIAM        	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.56742511      
2.7.1.107    	KOALA        	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.56742511      
2.7.1.107    	KAAS         	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.56742511      
2.7.1.107    	INTERPRO     	4      	0      	3      	0.57142857   	1.0          	0.72727273   	6      	-2.16837451     
2.7.1.107    	Blast2Go     	7      	0      	0      	1.0          	1.0          	1.0          	6      	0.56742511      
2.7.1.105    	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	-2.0            
2.7.1.105    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.105    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.105    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.105    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.108    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.7.1.108    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.7.1.108    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.7.1.108    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
5.3.4.1      	E2P2         	26     	13     	0      	1.0          	0.66666667   	0.8          	5      	-0.09273526     
5.3.4.1      	PRIAM        	25     	1      	2      	0.92592593   	0.96153846   	0.94339623   	5      	1.34092956      
5.3.4.1      	KOALA        	24     	3      	3      	0.88888889   	0.88888889   	0.88888889   	5      	0.79596924      
5.3.4.1      	KAAS         	17     	1      	10     	0.62962963   	0.94444444   	0.75555555   	5      	-0.53708756     
5.3.4.1      	Blast2Go     	27     	28     	0      	1.0          	0.49090909   	0.65853658   	5      	-1.50707598     
4.2.99.20    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.2.99.20    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.2.99.20    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.2.99.20    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.2.99.20    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.2.99.22    	E2P2         	6      	1      	0      	1.0          	0.85714286   	0.92307692   	2      	-1.0            
4.2.99.22    	PRIAM        	6      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
1.13.11.69   	E2P2         	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	0.5             
1.13.11.69   	PRIAM        	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	0.5             
1.13.11.69   	KOALA        	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	0.5             
1.13.11.69   	KAAS         	1      	0      	1      	0.5          	1.0          	0.66666667   	5      	-2.0            
1.13.11.69   	Blast2Go     	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	0.5             
1.13.11.68   	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
1.13.11.68   	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
1.13.11.68   	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
1.13.11.68   	KAAS         	1      	0      	1      	0.5          	1.0          	0.66666667   	5      	-1.22474487     
1.13.11.68   	Blast2Go     	1      	0      	1      	0.5          	1.0          	0.66666667   	5      	-1.22474487     
1.1.1.102    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.1.102    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.1.102    	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.1.102    	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.1.102    	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.1.100    	E2P2         	9      	1      	0      	1.0          	0.9          	0.94736842   	6      	0.74476792      
1.1.1.100    	PRIAM        	8      	0      	1      	0.88888889   	1.0          	0.94117647   	6      	0.70830437      
1.1.1.100    	KOALA        	8      	3      	1      	0.88888889   	0.72727273   	0.8          	6      	-0.12306447     
1.1.1.100    	KAAS         	7      	3      	2      	0.77777778   	0.7          	0.73684211   	6      	-0.49499261     
1.1.1.100    	INTERPRO     	3      	0      	6      	0.33333333   	1.0          	0.5          	6      	-1.88972327     
1.1.1.100    	Blast2Go     	9      	0      	0      	1.0          	1.0          	1.0          	6      	1.05470806      
4.1.3.27     	E2P2         	9      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.1.3.27     	PRIAM        	9      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.1.3.27     	KOALA        	9      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.1.3.27     	KAAS         	9      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.1.3.27     	Blast2Go     	9      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.1.3.22     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.1.3.22     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.1.3.22     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.3.32     	Blast2Go     	7      	8      	0      	1.0          	0.46666667   	0.63636364   	3      	0.01023794      
4.2.3.32     	E2P2         	2      	0      	5      	0.28571429   	1.0          	0.44444445   	3      	-1.22983175     
4.2.3.32     	PRIAM        	7      	3      	0      	1.0          	0.7          	0.82352941   	3      	1.21959381      
2.7.7.30     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.7.7.30     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.7.7.30     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.7.7.38     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
